episode_id,seed_id,split,scenario_id,scenario_type,storm_severity,controller_type,time_s,scenario_phase,control_timestep_s,sample_interval_s,communication_delay_ms,sensor_noise_level,gust_start_s,wave_event_start_s,yaw_error_initial_deg,mean_wind_speed_mps,wind_speed_mps,rotor_arrival_wind_speed_mps,wind_direction_deg,turbulence_intensity,lidar_preview_wind_speed_5s_mps,lidar_preview_wind_speed_10s_mps,lidar_preview_wind_speed_20s_mps,lidar_preview_wind_speed_30s_mps,lidar_preview_direction_30s_deg,preview_confidence,wave_elevation_m,significant_wave_height_m,wave_transient_factor,platform_pitch_deg,platform_pitch_rate_deg_s,platform_surge_m,platform_heave_m,yaw_misalignment_deg,rotor_speed_rpm,generator_speed_rpm,blade_pitch_1_deg,blade_pitch_2_deg,blade_pitch_3_deg,yaw_angle_deg,M_tb_kNm,M_tb_norm,M_br_1_kNm,M_br_2_kNm,M_br_3_kNm,M_br_mean_kNm,Gamma_br_kNm,T_m_kN,T_m_safe_kN,a_n_mps2,generated_power_MW,rated_power_MW,e_P,delta_beta_1_deg,delta_beta_2_deg,delta_beta_3_deg,delta_yaw_deg,pitch_rate_1_deg_s,pitch_rate_2_deg_s,pitch_rate_3_deg_s,yaw_rate_deg_s,mooring_safety_margin,raw_action_violation,applied_action_violation,safety_projection_active,N_viol_pre_cumulative,N_viol_applied_cumulative,DEL_proxy_increment,load_reduction_reference
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,16.8,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,14.162,14.322,227.034,0.1,14.36,14.083,14.337,14.013,226.417,0.868,2.527,5,0,0.461,-0.038,0.686,0.92,2.024,12.041,1168.935,8.5,8.5,8.5,225.021,14774.081,1.48963,3043.889,2964.152,2347.006,2785.016,292.006,5301.076,7600,0.20194,4.94209,5,-0.011581,0.00192,0.00192,0.00192,0.0118,0.00014,0.00014,0.00014,-0.01341,0.30249,0,0,0,0,0,0.00206566,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,17.2,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,14.373,14.191,226.844,0.1,14.152,14.261,14.161,14.105,227.159,0.869,1.935,5,0,0.232,-0.047,0.524,0.685,2.029,12.101,1175.269,8.498,8.498,8.498,224.821,14603.186,1.4724,3064.479,2752.978,2302.819,2706.759,269.293,5245.152,7600,0.20219,5.00239,5,0.000477,0.01255,0.01255,0.01255,0.0061,0.02659,0.02659,0.02659,-0.01426,0.309848,0,0,0,0,0,0.00197178,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,17.6,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,14.098,13.933,227.501,0.1,14.029,13.886,13.916,14.063,228.421,0.878,2.42,5,0,0.425,-0.003,0.632,0.903,1.23,12.05,1170.138,8.468,8.468,8.468,226.275,14289.564,1.44078,3154.803,2671.377,2448.121,2758.1,264.469,5247.522,7600,0.20108,4.97124,5,-0.005752,0.01111,0.01111,0.01111,0.00462,-0.0036,-0.0036,-0.0036,-0.0037,0.309537,0,0,0,0,0,0.0018155,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,18,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.842,13.895,228.553,0.1,13.698,13.889,13.931,14.074,229.738,0.889,0.944,5,0,-0.399,0.044,0.396,0.253,2.09,12.06,1169.585,8.467,8.467,8.467,226.469,14664.194,1.47855,3169.44,2497.516,2497.516,2721.49,298.633,5145.789,7600,0.20348,4.9571,5,-0.00858,0.01103,0.01103,0.01103,0.00691,-0.00021,-0.00021,-0.00021,0.00573,0.322923,0,0,0,0,0,0.00199723,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,18.4,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.71,14.177,225.883,0.1,13.71,14.04,14.042,13.682,227.542,0.863,1.36,5,0,-0.022,0.037,0.499,0.48,1.988,12.098,1174.835,8.525,8.525,8.525,223.907,14138.145,1.42551,3151.866,2395.145,2634.209,2727.073,283.195,5124.377,7600,0.20268,4.99926,5,-0.000148,0.03269,0.03269,0.03269,0.01221,0.05415,0.05415,0.05415,0.01324,0.32574,0,0,0,0,0,0.00173565,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,18.8,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.873,13.907,228.592,0.1,13.606,13.762,13.952,13.636,229.04,0.889,1.17,5,0,-0.275,0.066,0.478,0.37,2.815,12,1163.48,8.477,8.477,8.477,225.795,14390.545,1.45096,3131.775,2310.479,2795.884,2746.046,290.378,5213.395,7600,0.20464,4.9658,5,-0.00684,0.01258,0.01258,0.01258,0.01775,-0.05029,-0.05029,-0.05029,0.01384,0.314027,0,0,0,0,0,0.00186283,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,19.2,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.875,13.854,227.692,0.1,13.849,14.115,13.649,13.645,229.877,0.895,0.624,5,0,-0.399,0.121,0.396,0.283,2.397,11.974,1160.646,8.447,8.447,8.447,225.315,14963.379,1.50872,2996.953,2260.723,2912.713,2723.463,308.493,5158.901,7600,0.208,5.00831,5,0.001662,-0.01467,-0.01467,-0.01467,0.01952,-0.06813,-0.06813,-0.06813,0.00445,0.321197,0,0,0,0,0,0.00215915,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,19.6,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.656,13.732,228.507,0.1,13.797,13.811,13.715,13.791,228.273,0.861,0.71,5,0,-0.331,0.123,0.344,0.232,2.753,12.03,1166.534,8.477,8.477,8.477,225.757,14596.877,1.47176,2846.08,2228.166,3018.956,2697.734,313.045,5112.281,7600,0.20801,4.97225,5,-0.005551,0.02501,0.02501,0.02501,0.00318,0.0992,0.0992,0.0992,-0.04087,0.327331,0,0,0,0,0,0.00196052,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,20,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.561,13.68,226.39,0.1,13.588,13.596,13.521,13.665,225.401,0.866,-0.507,5,0,-0.845,0.186,0.093,-0.096,2.43,12.069,1171.79,8.463,8.463,8.463,223.979,15914.098,1.60457,2759.495,2350.556,3168.433,2759.495,272.626,5241.538,7600,0.21354,4.98855,5,-0.002291,0.01287,0.01287,0.01287,0.01838,-0.03033,-0.03033,-0.03033,0.03801,0.310324,0,0,0,0,0,0.00274312,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,20.4,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.47,13.598,227.995,0.1,13.642,13.541,13.574,13.309,230.198,0.876,-0.237,5,0,-0.766,0.193,0.261,-0.022,2.723,11.973,1162.381,8.458,8.458,8.458,225.28,15475.416,1.56034,2622.923,2448.158,3247.593,2772.892,316.468,5153.49,7600,0.21361,4.91457,5,-0.017087,0.01249,0.01249,0.01249,0.0073,-0.00096,-0.00096,-0.00096,-0.0277,0.321909,0,0,0,0,0,0.00245756,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,20.8,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.611,13.619,227.758,0.1,13.454,13.469,13.613,13.623,228.334,0.895,-0.253,5,0,-0.555,0.208,0.187,-0.134,2.629,11.986,1160.19,8.47,8.47,8.47,225.15,15414.906,1.55424,2443.373,2531.305,3211.872,2728.85,322.015,5252.544,7600,0.21486,4.94859,5,-0.010282,0.01684,0.01684,0.01684,0.02035,0.01088,0.01088,0.01088,0.03262,0.308876,0,0,0,0,0,0.00242752,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,21.2,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.597,13.754,228.675,0.1,13.496,13.596,13.526,13.475,230.754,0.869,-0.654,5,0,-0.704,0.197,0.184,-0.202,2.399,11.988,1160.493,8.506,8.506,8.506,226.29,15391.75,1.55191,2362.502,2701.879,3192.32,2752.234,293.391,5298.703,7600,0.21578,5.00014,5,0.000029,0.03072,0.03072,0.03072,0.01332,0.03469,0.03469,0.03469,-0.01756,0.302802,0,0,0,0,0,0.00241613,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,21.6,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.48,13.561,228.1,0.1,13.481,13.656,13.303,13.689,227.741,0.887,-1.343,5,0,-0.984,0.26,0.057,-0.511,2.17,11.98,1162.399,8.474,8.474,8.474,225.945,15580.678,1.57096,2294.65,2848.746,3104.638,2749.344,303.13,5266.057,7600,0.21881,4.94608,5,-0.010785,0.01522,0.01522,0.01522,0.01541,-0.03875,-0.03875,-0.03875,0.00523,0.307098,0,0,0,0,0,0.00253006,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,22,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.452,13.532,226.832,0.1,13.809,13.762,13.265,13.666,228.102,0.892,-1.335,5,0,-0.913,0.267,0.116,-0.439,4.05,11.931,1158.404,8.491,8.491,8.491,222.802,16664.108,1.6802,2176.067,2994.423,2994.423,2721.637,363.714,5194.647,7600,0.22306,4.92196,5,-0.015607,0.02826,0.02826,0.02826,0.01974,0.0326,0.0326,0.0326,0.01083,0.316494,0,0,0,0,0,0.00327855,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,22.4,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.703,13.61,225.749,0.1,13.549,13.466,13.58,13.654,224.962,0.882,-2.249,5,0,-1.23,0.281,-0.02,-0.756,3.261,11.988,1160.397,8.529,8.529,8.529,222.505,16569.425,1.67065,2288.647,3175.857,2895.569,2786.691,332.029,5251.107,7600,0.22457,4.86203,5,-0.027594,0.04988,0.04988,0.04988,0.01693,0.05404,0.05404,0.05404,-0.00704,0.309065,0,0,0,0,0,0.00320954,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,22.8,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.654,13.761,227.535,0.1,13.646,13.551,13.674,14.01,226.576,0.888,-1.478,5,0,-0.59,0.284,-0.037,-0.519,2.692,12.022,1165.89,8.545,8.545,8.545,224.86,15185.387,1.5311,2350.676,3228.245,2709.582,2762.834,310.274,5162.356,7600,0.22268,4.90557,5,-0.018887,0.03965,0.03965,0.03965,0.01653,-0.02557,-0.02557,-0.02557,-0.00098,0.320743,0,0,0,0,0,0.00228518,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,23.2,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.773,13.791,227.502,0.1,13.812,13.796,13.622,13.679,228.129,0.892,-2.483,5,0,-1.148,0.264,-0.119,-0.852,2.738,11.919,1156.018,8.566,8.566,8.566,224.773,16931.494,1.70716,2494.203,3310.905,2587.651,2797.586,342.212,5369.019,7600,0.22834,4.86831,5,-0.026338,0.04893,0.04893,0.04893,0.00883,0.02321,0.02321,0.02321,-0.01927,0.29355,0,0,0,0,0,0.00349972,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,23.6,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.8,13.722,228.583,0.1,13.785,13.85,13.647,14.046,228.188,0.869,-1.912,5,0,-0.724,0.243,-0.026,-0.599,3.194,11.963,1157.652,8.566,8.566,8.566,225.404,16620.077,1.67576,2650.982,3342.073,2457.634,2816.896,350.118,5281.396,7600,0.22885,4.99337,5,-0.001326,0.04877,0.04877,0.04877,0.01419,-0.00041,-0.00041,-0.00041,0.01341,0.305079,0,0,0,0,0,0.00325049,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,24,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,13.755,14.093,227.962,0.1,13.897,13.996,13.79,13.651,229.528,0.898,-2.129,5,0,-0.76,0.264,-0.045,-0.786,2.419,12.092,1170.773,8.602,8.602,8.602,225.551,16031.661,1.61643,2823.991,3271.386,2376.595,2823.991,298.264,5352.889,7600,0.2296,4.88679,5,-0.022643,0.0312,0.0312,0.0312,0.00864,-0.04393,-0.04393,-0.04393,-0.01389,0.295673,0,0,0,0,0,0.00283074,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,24.4,pre_event,0.1,0.4,30,0.01,34.43,44,2,14.5,14.231,14.116,226.09,0.1,14.144,14.032,14.185,14.058,226.832,0.9,-2.378,5,0,-0.827,0.254,-0.105,-0.783,3.65,12.048,1166.016,8.645,8.645,8.645,222.459,17464.738,1.76092,2980.01,3183.095,2254.116,2805.74,367.75,5236.243,7600,0.23491,4.84512,5,-0.030976,0.06207,0.06207,0.06207,0.01949,0.0772,0.0772,0.0772,0.02715,0.311021,0,0,0,0,0,0.00393976,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,24.8,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.246,14.122,227.428,0.1,13.847,14.301,14.292,14.126,229.557,0.869,-2.322,5,0,-0.695,0.248,-0.091,-0.834,3.217,12.005,1165.263,8.635,8.635,8.635,224.227,16547.667,1.66846,3138.602,3038.002,2259.391,2811.999,368.405,5121.777,7600,0.23447,4.92148,5,-0.015703,0.04173,0.04173,0.04173,0.0162,-0.05086,-0.05086,-0.05086,-0.00824,0.326082,0,0,0,0,0,0.00318575,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,25.2,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.205,14.018,230.333,0.1,14.085,13.998,13.849,14.207,229.469,0.886,-2.612,5,0,-0.6,0.25,-0.083,-0.902,3.924,12.04,1170.757,8.633,8.633,8.633,226.429,16955.552,1.70958,3256.492,2843.737,2247.256,2782.495,356.826,5012.126,7600,0.23759,4.72247,5,-0.055506,0.04161,0.04161,0.04161,0.02057,-0.00029,-0.00029,-0.00029,0.01093,0.34051,0,0,0,0,0,0.00349559,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,25.6,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.175,14.253,229.153,0.1,14.363,14.233,14.334,14.459,229.206,0.863,-2.048,5,0,-0.309,0.182,0.032,-0.699,3.109,12.041,1166.295,8.671,8.671,8.671,226.057,16204.718,1.63388,3314.711,2659.636,2357.111,2777.153,358.372,5175.233,7600,0.23646,4.83183,5,-0.033634,0.04054,0.04054,0.04054,0.01252,-0.00268,-0.00268,-0.00268,-0.02013,0.319048,0,0,0,0,0,0.0029398,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,26,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.47,14.312,228.252,0.1,14.359,14.395,14.3,14.136,228.079,0.876,-1.281,5,0,0.129,0.175,0.058,-0.463,4.433,12.182,1182.062,8.697,8.697,8.697,223.838,17021.315,1.71621,3347.388,2422.435,2422.435,2730.753,411.09,5037.112,7600,0.24058,4.79911,5,-0.040178,0.04838,0.04838,0.04838,0.01857,0.01961,0.01961,0.01961,0.01512,0.337222,0,0,0,0,0,0.00355281,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,26.4,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.578,14.422,228.088,0.1,14.76,14.474,14.359,14.147,227.15,0.898,-1.173,5,0,0.387,0.187,0.12,-0.405,3.991,12.069,1170.444,8.736,8.736,8.736,224.119,17770.847,1.79179,3418.955,2387.378,2713.275,2839.869,386.057,5149.936,7600,0.24498,4.84357,5,-0.031286,0.06351,0.06351,0.06351,0.02253,0.03783,0.03783,0.03783,0.00992,0.322377,0,0,0,0,0,0.00421154,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,26.8,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.088,14.673,227.873,0.1,14.458,14.298,14.682,14.624,228.477,0.863,-0.512,5,0,0.828,0.164,0.26,-0.225,3.613,12.092,1172.626,8.78,8.78,8.78,224.277,17777.617,1.79247,3331.191,2291.677,2906.054,2842.974,367.531,5341.806,7600,0.24684,4.86602,5,-0.026797,0.06518,0.06518,0.06518,0.01735,0.00417,0.00417,0.00417,-0.01295,0.297131,0,0,0,0,0,0.00423035,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,27.2,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.467,14.729,228.46,0.1,14.889,14.269,14.216,14.644,229.036,0.887,-0.019,5,0,1.147,0.141,0.29,-0.008,3.715,12.158,1178.634,8.789,8.789,8.789,224.757,18423.692,1.85761,3277.646,2305.624,3166.426,2916.565,407.294,5509.699,7600,0.25036,4.72651,5,-0.054697,0.05588,0.05588,0.05588,0.012,-0.02327,-0.02327,-0.02327,-0.01338,0.27504,0,0,0,0,0,0.00487877,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,27.6,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.823,14.772,227.83,0.1,14.805,14.632,14.479,14.462,229.649,0.875,0.505,5,0,1.538,0.119,0.368,0.224,3.891,12.128,1177.154,8.823,8.823,8.823,223.961,19649.392,1.98119,3154.034,2346.062,3380.082,2960.059,409.332,5557.44,7600,0.2554,4.85475,5,-0.029051,0.07249,0.07249,0.07249,0.02143,0.04153,0.04153,0.04153,0.02357,0.268758,0,0,0,0,0,0.00628245,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,28,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.584,14.819,227.167,0.1,14.362,14.617,14.5,14.552,226.067,0.891,0.508,5,0,1.592,0.068,0.398,0.233,4.473,12.139,1179.218,8.86,8.86,8.86,222.71,21110.086,2.12847,2890.853,2323.705,3458.001,2890.853,378.099,5552.459,7600,0.26046,4.77968,5,-0.044064,0.09209,0.09209,0.09209,0.01681,0.049,0.049,0.049,-0.01156,0.269413,0,0,0,0,0,0.00832769,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,28.4,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.779,14.844,230.379,0.1,14.947,14.774,14.885,14.465,229.12,0.868,-0.147,5,0,1.275,0.06,0.291,-0.058,4.674,12.061,1170.372,8.865,8.865,8.865,225.732,20587.434,2.07577,2693.363,2452.348,3554.831,2900.181,436.433,5444.2,7600,0.26142,4.77423,5,-0.045154,0.08204,0.08204,0.08204,0.02712,-0.02512,-0.02512,-0.02512,0.02579,0.283658,0,0,0,0,0,0.00753877,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,28.8,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,15.032,14.765,229.586,0.1,14.836,14.514,14.443,14.859,228.047,0.875,1.003,5,0,1.886,-0.009,0.442,0.394,4.565,12.153,1180.381,8.881,8.881,8.881,225.04,20876.065,2.10488,2639.083,2760.97,3704.339,3034.797,446.361,5578.404,7600,0.26355,4.71188,5,-0.057624,0.09519,0.09519,0.09519,0.01932,0.03288,0.03288,0.03288,-0.0195,0.265999,0,0,0,0,0,0.00797551,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,29.2,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,15.035,14.826,228.729,0.1,15.022,14.661,14.539,14.755,229.657,0.897,1.72,5,0,2.223,-0.009,0.518,0.581,4.445,12.042,1167.46,8.894,8.894,8.894,224.313,21937.863,2.21193,2451.95,2928.747,3617.779,2999.492,412.191,5810.48,7600,0.26863,4.71426,5,-0.057147,0.08863,0.08863,0.08863,0.02916,-0.01639,-0.01639,-0.01639,0.02459,0.235463,0,0,0,0,0,0.00971746,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,29.6,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.684,14.746,228.321,0.1,14.932,14.745,14.787,14.692,230.046,0.893,1.428,5,0,2.114,-0.063,0.533,0.505,4.786,12.09,1171.338,8.914,8.914,8.914,223.554,21958.854,2.21405,2395.565,3201.969,3574.382,3057.305,441.16,5779.269,7600,0.27217,4.75681,5,-0.048637,0.10685,0.10685,0.10685,0.01967,0.04553,0.04553,0.04553,-0.02372,0.23957,0,0,0,0,0,0.00975299,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,30,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.905,14.731,228.446,0.1,14.814,14.907,14.808,14.962,230.083,0.863,1.627,5,0,2.114,-0.112,0.584,0.576,5.102,12.092,1170.763,8.916,8.916,8.916,223.363,21725.795,2.19055,2246.552,3317.265,3317.265,2960.361,475.873,5820.422,7600,0.27491,4.73156,5,-0.053689,0.09881,0.09881,0.09881,0.01935,-0.02009,-0.02009,-0.02009,-0.0008,0.234155,0,0,0,0,0,0.00935781,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,30.4,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.849,14.78,230.208,0.1,14.628,14.789,14.593,14.554,230.322,0.865,2.303,5,0,2.51,-0.081,0.685,0.839,5.265,12.097,1174.832,8.956,8.956,8.956,224.968,23168.516,2.33602,2398.149,3629.056,3240.187,3089.13,460.654,5819.103,7600,0.28022,4.62534,5,-0.074932,0.12154,0.12154,0.12154,0.02536,0.05682,0.05682,0.05682,0.01502,0.234329,0,0,0,0,0,0.01205762,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,30.8,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.734,14.707,229.533,0.1,14.825,14.549,14.638,14.798,229.078,0.876,2.403,5,0,2.522,-0.125,0.625,0.884,4.189,12.08,1171.541,8.959,8.959,8.959,225.373,22853.79,2.30429,2519.392,3720.738,3010.715,3083.615,424.749,5969.689,7600,0.28255,4.54349,5,-0.091301,0.12146,0.12146,0.12146,0.02864,-0.00019,-0.00019,-0.00019,0.00821,0.214515,0,0,0,0,0,0.01143584,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,31.2,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.878,14.794,228.654,0.1,14.598,15.034,14.679,14.899,230.811,0.874,2.623,5,0,2.553,-0.137,0.7,0.941,4.9,12.043,1168.16,8.973,8.973,8.973,223.788,22684.107,2.28718,2641.582,3793.663,2773.404,3069.55,482.742,5985.455,7600,0.28452,4.77784,5,-0.044432,0.11441,0.11441,0.11441,0.03442,-0.01762,-0.01762,-0.01762,0.01445,0.21244,0,0,0,0,0,0.01111044,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,31.6,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.604,14.753,228.928,0.1,14.768,14.707,14.47,14.569,229.724,0.891,2.966,5,0,2.65,-0.169,0.683,1.097,5.161,12.116,1178.015,8.971,8.971,8.971,223.792,24576.228,2.47795,2805.595,3762.45,2537.893,3035.313,484.758,5933.109,7600,0.29198,4.77053,5,-0.045895,0.10743,0.10743,0.10743,0.02499,-0.01746,-0.01746,-0.01746,-0.02359,0.219328,0,0,0,0,0,0.01524032,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,32,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.589,14.543,228.551,0.1,14.731,14.768,14.695,14.563,229.189,0.897,2.717,5,0,2.491,-0.161,0.727,0.963,5.54,11.99,1166.631,8.988,8.988,8.988,223.043,24567.598,2.47708,3030.146,3690.311,2369.981,3030.146,440.11,5778.917,7600,0.29377,4.6744,5,-0.065121,0.13984,0.13984,0.13984,0.03217,0.08102,0.08102,0.08102,0.01794,0.239616,0,0,0,0,0,0.01520088,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,32.4,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.656,14.59,228.593,0.1,14.653,14.685,14.723,14.786,226.989,0.883,1.471,5,0,1.698,-0.203,0.529,0.503,4.601,12.043,1168.928,8.98,8.98,8.98,224.02,21918.419,2.20997,3099.037,3364.271,2151.007,2871.438,480.287,5622.242,7600,0.28977,4.64293,5,-0.071414,0.11748,0.11748,0.11748,0.0275,-0.0559,-0.0559,-0.0559,-0.01167,0.260231,0,0,0,0,0,0.00967139,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,32.8,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.673,14.573,229.428,0.1,14.55,14.434,14.354,14.482,229.483,0.871,2.027,5,0,1.98,-0.231,0.632,0.779,5.103,11.999,1161.722,8.992,8.992,8.992,224.354,22650.756,2.28381,3398.118,3260.741,2197.489,2952.116,503.084,5790.07,7600,0.29387,4.65192,5,-0.069616,0.12238,0.12238,0.12238,0.02981,0.01227,0.01227,0.01227,0.00577,0.238149,0,0,0,0,0,0.01102896,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,33.2,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.533,14.51,228.577,0.1,14.706,14.681,14.694,14.732,229.941,0.895,1.914,5,0,1.75,-0.233,0.548,0.647,5.387,12.033,1167.268,9,9,9,223.219,23278.724,2.34713,3535.511,2990.757,2203.521,2909.93,470.939,5759.036,7600,0.29706,4.69418,5,-0.061164,0.12998,0.12998,0.12998,0.02959,0.019,0.019,0.019,-0.00054,0.242232,0,0,0,0,0,0.01228109,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,33.6,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.476,14.684,230.542,0.1,14.782,14.46,14.608,14.533,229.857,0.881,0.429,5,0,0.815,-0.248,0.357,0.107,6.082,11.956,1159.324,9.042,9.042,9.042,224.484,22252.848,2.24369,3589.384,2661.007,2232.265,2827.552,507.888,5425.318,7600,0.2962,4.52624,5,-0.094751,0.14438,0.14438,0.14438,0.02308,0.036,0.036,0.036,-0.01628,0.286142,0,0,0,0,0,0.01025382,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,34,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.49,14.357,229.236,0.1,14.346,14.701,14.612,14.331,228.635,0.873,0.522,5,0,0.712,-0.284,0.37,0.19,6.011,12.055,1170.237,8.996,8.996,8.996,223.256,21835.635,2.20163,3616.135,2412.239,2412.239,2813.538,535.065,5363.318,7600,0.29711,4.56578,5,-0.086844,0.13118,0.13118,0.13118,0.03144,-0.03302,-0.03302,-0.03302,0.0209,0.2943,0,0,0,0,0,0.00951301,9917.952
E001,1101,test_release_sample,S1,above_rated_operation,Moderate,Collective Pitch,34.4,preview_window,0.1,0.4,30,0.01,34.43,44,2,14.5,14.719,14.63,227.555,0.1,14.532,14.753,14.662,14.638,226.489,0.893,-0.305,5,0,0.112,-0.282,0.168,-0.125,5.758,12.11,1176.707,9.062,9.062,9.062,221.821,20912.616,2.10856,3538.562,2187.49,2614.321,2780.124,505.625,5259.064,7600,0.29582,4.55667,5,-0.088667,0.15923,0.15923,0.15923,0.02419,0.07014,0.07014,0.07014,-0.01813,0.308018,0,0,0,0,0,0.00801121,9917.952
